CO2_scenhouroffshore_f  offshore_g  onshore     PV          river       lake        nuclear     PHS         battery     OCGT        CCGT        CCGT-CCS    methanizatiopyrogaseificngas        gastank     methanation electrolysisITES        CTES       ****
"33",0.00,9.99,36.44,20.24,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,6.20,0.00,0.00,4.65,0.00,0.00,13.05,39.51,33.41,0.00,3.41,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.29,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-14.50,-11.****
"34",0.00,9.34,36.21,26.77,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,11.46,0.00,0.00,4.65,0.00,0.00,14.77,39.51,33.41,0.00,8.15,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,28.60,-1.52,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-16.41,-1****
"35",0.00,8.75,36.77,30.13,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,13.99,0.00,0.00,4.65,0.00,0.00,14.77,39.51,33.41,0.00,10.43,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,30.91,-2.57,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-16.41-1****
"36",0.00,8.21,36.67,29.54,4.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,16.15,0.00,0.00,4.65,0.00,0.00,14.77,39.51,33.41,0.00,12.37,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,30.44,-1.82,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-16.41-1****
"37",0.00,7.81,35.68,25.42,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,16.20,0.00,0.00,4.65,0.06,0.35,10.04,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,31.92,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-11.16,-1****
"38",0.00,7.77,34.87,18.02,4.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,16.20,0.00,0.00,4.65,0.43,0.35,5.70,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,28.28,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-6.33,-11.****
"39",0.00,8.14,36.78,7.41,3.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,13.24,0.00,0.00,4.65,0.00,0.00,3.08,39.51,33.41,0.00,9.75,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,22.67,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-3.42,-11.29****
"40",0.00,8.86,40.63,0.40,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,8.12,0.00,0.00,4.65,0.00,0.00,4.88,39.51,33.41,0.00,5.15,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,18.24,0.00,0.00,4.65,0.00,0.00,-0.54,0.00,0.00,0.00,0.00,-5.81,-5.43,-11.29****
"41",0.00,9.42,41.96,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,10.13,0.00,0.00,4.65,0.00,0.00,3.26,39.51,33.41,0.00,6.95,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,19.80,-1.90,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-3.63,-11.2****
"42",0.00,9.62,41.66,0.00,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,14.92,0.00,0.00,4.65,0.00,0.00,3.90,39.51,33.41,0.00,11.26,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,21.13,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-4.34,-11.2****
